county,month,administered_date,fully_vaccinated,partially_vaccinated
Inyo,September,2021-09-02,16,11
Inyo,September,2021-09-03,14,21
Inyo,September,2021-09-04,3,7
Inyo,September,2021-09-06,4,1
Inyo,September,2021-09-07,33,16
Inyo,September,2021-09-08,16,3
Inyo,September,2021-09-09,42,13
Inyo,September,2021-09-10,18,16
Inyo,September,2021-09-11,9,11
Inyo,September,2021-09-12,2,0
Inyo,September,2021-09-13,12,11
Inyo,September,2021-09-14,31,22
Inyo,September,2021-09-15,7,5
Inyo,September,2021-09-16,2,2
Inyo,September,2021-09-17,4,4
Kern,August,2020-08-01,0,1
Kern,September,2020-09-04,0,1
Kern,September,2020-09-25,1,0
Kern,November,2020-11-11,0,1
Kern,December,2020-12-01,0,3
Kern,December,2020-12-06,0,1
Kern,December,2020-12-07,0,1
Kern,December,2020-12-08,0,1
Kern,December,2020-12-12,0,1
Kern,December,2020-12-15,0,2
Kern,December,2020-12-16,0,19
Kern,December,2020-12-17,0,164
Kern,December,2020-12-18,0,323
Kern,December,2020-12-19,0,103
Kern,December,2020-12-20,0,61
Kern,December,2020-12-21,0,667
Kern,December,2020-12-22,0,533
Kern,December,2020-12-23,0,551
Kern,December,2020-12-24,0,124
Kern,December,2020-12-25,0,1
Kern,December,2020-12-26,0,34
Kern,December,2020-12-27,0,34
Kern,December,2020-12-28,1,828
Kern,December,2020-12-29,0,746
Kern,December,2020-12-30,2,1199
Kern,December,2020-12-31,0,278
Kern,January,2021-01-01,0,25
Kern,January,2021-01-02,0,79
Kern,January,2021-01-03,0,23
Kern,January,2021-01-04,2,553
Kern,January,2021-01-05,13,1104
Kern,January,2021-01-06,31,1129
Kern,January,2021-01-07,172,1234
Kern,January,2021-01-08,300,1325
Kern,January,2021-01-09,38,191
Kern,January,2021-01-10,41,150
Kern,January,2021-01-11,554,995
Kern,January,2021-01-12,521,1353
Kern,January,2021-01-13,424,1433
Kern,January,2021-01-14,50,2152
Kern,January,2021-01-15,94,2624
Kern,January,2021-01-16,33,638
Kern,January,2021-01-17,2,80
Kern,January,2021-01-18,171,1474
Kern,January,2021-01-19,465,1405
Kern,January,2021-01-20,769,1947
Kern,January,2021-01-21,196,1923
Kern,January,2021-01-22,282,2447
Kern,January,2021-01-23,48,1207
Kern,January,2021-01-24,6,147
Kern,January,2021-01-25,478,1878
Kern,January,2021-01-26,852,1916
Kern,January,2021-01-27,692,2839
Kern,January,2021-01-28,426,2432
Kern,January,2021-01-29,553,3222
Kern,January,2021-01-30,50,1273
Kern,January,2021-01-31,133,256
Kern,February,2021-02-01,716,1882
Kern,February,2021-02-02,702,2028
Kern,February,2021-02-03,987,2697
Kern,February,2021-02-04,1226,2562
Kern,February,2021-02-05,1754,3077
Kern,February,2021-02-06,230,1487
Kern,February,2021-02-07,16,257
Kern,February,2021-02-08,1285,1247
Kern,February,2021-02-09,1583,1448
Kern,February,2021-02-10,1940,1868
Kern,February,2021-02-11,2056,2218
Kern,February,2021-02-12,2531,2455
Kern,February,2021-02-13,863,1134
Kern,February,2021-02-14,82,266
Kern,February,2021-02-15,1543,1216
Kern,February,2021-02-16,1299,1640
Kern,February,2021-02-17,2174,1933
Kern,February,2021-02-18,2151,1602
Kern,February,2021-02-19,2489,1749
Kern,February,2021-02-20,1264,1370
Kern,February,2021-02-21,179,94
Kern,February,2021-02-22,1289,1501
Kern,February,2021-02-23,1652,2031
Kern,February,2021-02-24,2203,3181
Kern,February,2021-02-25,2231,3306
Kern,February,2021-02-26,2635,4519
Kern,February,2021-02-27,1386,2721
Kern,February,2021-02-28,245,714
Kern,March,2021-03-01,1325,2753
Kern,March,2021-03-02,1581,3007
Kern,March,2021-03-03,2149,3957
Kern,March,2021-03-04,2050,3762
Kern,March,2021-03-05,2583,4200
Kern,March,2021-03-06,1288,3480
Kern,March,2021-03-07,218,1887
Kern,March,2021-03-08,1403,1572
Kern,March,2021-03-09,1401,2358
Kern,March,2021-03-10,2576,3615
Kern,March,2021-03-11,2564,3757
Kern,March,2021-03-12,3527,4330
Kern,March,2021-03-13,1409,3266
Kern,March,2021-03-14,522,1801
Kern,March,2021-03-15,2084,2182
Kern,March,2021-03-16,2020,2408
Kern,March,2021-03-17,2998,4445
Kern,March,2021-03-18,2884,4412
Kern,March,2021-03-19,4487,4642
Kern,March,2021-03-20,2339,3937
Kern,March,2021-03-21,1198,1886
Kern,March,2021-03-22,2069,1898
Kern,March,2021-03-23,2277,2474
Kern,March,2021-03-24,3598,3653
Kern,March,2021-03-25,3626,3230
Kern,March,2021-03-26,5265,4681
Kern,March,2021-03-27,2316,3464
Kern,March,2021-03-28,1764,2995
Kern,March,2021-03-29,1694,2592
Kern,March,2021-03-30,2601,3046
Kern,March,2021-03-31,4185,4323
Kern,April,2021-04-01,3713,4235
Kern,April,2021-04-02,4286,4198
Kern,April,2021-04-03,3370,2663
Kern,April,2021-04-04,876,466
Kern,April,2021-04-05,2506,2917
Kern,April,2021-04-06,3578,3579
Kern,April,2021-04-07,4853,4585
Kern,April,2021-04-08,4937,3769
Kern,April,2021-04-09,5988,4389
Kern,April,2021-04-10,4478,2170
Kern,April,2021-04-11,2999,1295
Kern,April,2021-04-12,2843,1627
Kern,April,2021-04-13,2211,2134
Kern,April,2021-04-14,3129,3023
Kern,April,2021-04-15,2823,2488
Kern,April,2021-04-16,4372,3001
Kern,April,2021-04-17,3905,2098
Kern,April,2021-04-18,2984,936
Kern,April,2021-04-19,2411,1447
Kern,April,2021-04-20,2771,1705
Kern,April,2021-04-21,3813,2218
Kern,April,2021-04-22,3161,1743
Kern,April,2021-04-23,4330,1967
Kern,April,2021-04-24,2595,1463
Kern,April,2021-04-25,584,844
Kern,April,2021-04-26,2851,1087
Kern,April,2021-04-27,3351,1503
Kern,April,2021-04-28,4598,1883
Kern,April,2021-04-29,3970,1719
Kern,April,2021-04-30,4084,1716
Kern,May,2021-05-01,1671,1123
Kern,May,2021-05-02,1218,697
Kern,May,2021-05-03,1777,809
Kern,May,2021-05-04,2445,1331
Kern,May,2021-05-05,2849,1433
Kern,May,2021-05-06,2558,1176
Kern,May,2021-05-07,3354,1327
Kern,May,2021-05-08,2048,932
Kern,May,2021-05-09,920,447
Kern,May,2021-05-10,1659,683
Kern,May,2021-05-11,1778,1004
Kern,May,2021-05-12,2522,1155
Kern,May,2021-05-13,1926,1722
Kern,May,2021-05-14,2399,2018
Kern,May,2021-05-15,1380,1592
Kern,May,2021-05-16,690,936
Kern,May,2021-05-17,1164,1194
Kern,May,2021-05-18,1608,1640
Kern,May,2021-05-19,2068,1797
Kern,May,2021-05-20,1739,1446
Kern,May,2021-05-21,1889,1856
Kern,May,2021-05-22,1580,1405
Kern,May,2021-05-23,625,682
Kern,May,2021-05-24,1027,907
Kern,May,2021-05-25,1303,1126
Kern,May,2021-05-26,1608,1230
Kern,May,2021-05-27,1169,1304
Kern,May,2021-05-28,1490,1294
Kern,May,2021-05-29,987,942
Kern,May,2021-05-30,428,438
Kern,May,2021-05-31,93,56
Kern,June,2021-06-01,1342,977
Kern,June,2021-06-02,1309,961
Kern,June,2021-06-03,1565,876
Kern,June,2021-06-04,2099,906
Kern,June,2021-06-05,1758,804
Kern,June,2021-06-06,834,400
Kern,June,2021-06-07,1144,703
Kern,June,2021-06-08,1472,645
Kern,June,2021-06-09,1799,825
Kern,June,2021-06-10,1498,780
Kern,June,2021-06-11,1804,1100
Kern,June,2021-06-12,1279,545
Kern,June,2021-06-13,670,282
Kern,June,2021-06-14,1224,661
Kern,June,2021-06-15,1320,850
Kern,June,2021-06-16,1276,838
Kern,June,2021-06-17,1062,934
Kern,June,2021-06-18,1279,967
Kern,June,2021-06-19,707,527
Kern,June,2021-06-20,448,295
Kern,June,2021-06-21,579,677
Kern,June,2021-06-22,987,681
Kern,June,2021-06-23,960,764
Kern,June,2021-06-24,922,718
Kern,June,2021-06-25,974,853
Kern,June,2021-06-26,760,577
Kern,June,2021-06-27,347,269
Kern,June,2021-06-28,646,510
Kern,June,2021-06-29,807,619
Kern,June,2021-06-30,786,845
Kern,July,2021-07-01,774,645
Kern,July,2021-07-02,972,824
Kern,July,2021-07-03,522,514
Kern,July,2021-07-04,68,65
Kern,July,2021-07-05,371,302
Kern,July,2021-07-06,910,680
Kern,July,2021-07-07,875,667
Kern,July,2021-07-08,905,579
Kern,July,2021-07-09,920,772
Kern,July,2021-07-10,459,460
Kern,July,2021-07-11,308,243
Kern,July,2021-07-12,793,584
Kern,July,2021-07-13,695,623
Kern,July,2021-07-14,680,566
Kern,July,2021-07-15,680,752
Kern,July,2021-07-16,801,901
Kern,July,2021-07-17,581,588
Kern,July,2021-07-18,232,292
Kern,July,2021-07-19,650,714
Kern,July,2021-07-20,665,963
Kern,July,2021-07-21,774,855
Kern,July,2021-07-22,661,915
Kern,July,2021-07-23,781,1038
Kern,July,2021-07-24,412,608
Kern,July,2021-07-25,168,404
Kern,July,2021-07-26,490,1011
Kern,July,2021-07-27,681,1050
Kern,July,2021-07-28,607,1108
Kern,July,2021-07-29,627,1037
Kern,July,2021-07-30,809,1259
Kern,July,2021-07-31,492,802
Kern,August,2021-08-01,175,473
Kern,August,2021-08-02,585,1153
Kern,August,2021-08-03,693,1318
Kern,August,2021-08-04,583,1115
Kern,August,2021-08-05,622,1064
Kern,August,2021-08-06,825,1521
Kern,August,2021-08-07,508,895
Kern,August,2021-08-08,239,444
Kern,August,2021-08-09,785,1357
Kern,August,2021-08-10,746,1361
Kern,August,2021-08-11,778,1262
Kern,August,2021-08-12,871,1387
Kern,August,2021-08-13,1032,1828
Kern,August,2021-08-14,548,912
Kern,August,2021-08-15,252,460
Kern,August,2021-08-16,950,1614
Kern,August,2021-08-17,1022,1504
Kern,August,2021-08-18,906,1323
Kern,August,2021-08-19,966,1174
Kern,August,2021-08-20,1245,1953
Kern,August,2021-08-21,650,883
Kern,August,2021-08-22,421,503
Kern,August,2021-08-23,1159,1330
Kern,August,2021-08-24,1141,1387
Kern,August,2021-08-25,1086,1437
Kern,August,2021-08-26,978,1503
Kern,August,2021-08-27,1556,1755
Kern,August,2021-08-28,893,938
Kern,August,2021-08-29,428,489
Kern,August,2021-08-30,1201,1383
Kern,August,2021-08-31,1216,1226
Kern,September,2021-09-01,1036,1133
Kern,September,2021-09-02,1078,1053
Kern,September,2021-09-03,1531,1346
Kern,September,2021-09-04,746,712
Kern,September,2021-09-05,345,399
Kern,September,2021-09-06,418,422
Kern,September,2021-09-07,1512,1112
Kern,September,2021-09-08,1210,1055
Kern,September,2021-09-09,1048,945
Kern,September,2021-09-10,1791,1267
Kern,September,2021-09-11,892,669
Kern,September,2021-09-12,425,320
Kern,September,2021-09-13,1395,938
Kern,September,2021-09-14,1318,768
Kern,September,2021-09-15,1250,817
Kern,September,2021-09-16,725,411
Kern,September,2021-09-17,887,429
Kings,November,2020-11-25,0,1
Kings,December,2020-12-02,0,1
Kings,December,2020-12-05,0,1
Kings,December,2020-12-16,0,1
Kings,December,2020-12-17,0,8
Kings,December,2020-12-18,0,11
Kings,December,2020-12-19,0,12
Kings,December,2020-12-20,0,13
Kings,December,2020-12-21,0,264
Kings,December,2020-12-22,0,140
Kings,December,2020-12-23,1,136
Kings,December,2020-12-24,0,11
Kings,December,2020-12-26,0,8
Kings,December,2020-12-27,0,5
Kings,December,2020-12-28,0,131
Kings,December,2020-12-29,0,87
Kings,December,2020-12-30,0,149
Kings,December,2020-12-31,0,46
Kings,January,2021-01-01,0,2
Kings,January,2021-01-02,0,11
Kings,January,2021-01-03,0,1
Kings,January,2021-01-04,0,114
Kings,January,2021-01-05,0,195
Kings,January,2021-01-06,3,275
Kings,January,2021-01-07,9,172
Kings,January,2021-01-08,19,228
Kings,January,2021-01-09,7,54
Kings,January,2021-01-10,3,12
Kings,January,2021-01-11,237,276
Kings,January,2021-01-12,129,213
Kings,January,2021-01-13,90,330
Kings,January,2021-01-14,20,202
Kings,January,2021-01-15,12,411
Kings,January,2021-01-16,1,27
Kings,January,2021-01-17,2,12
Kings,January,2021-01-18,26,148
Kings,January,2021-01-19,129,253
Kings,January,2021-01-20,116,139
Kings,January,2021-01-21,19,197
Kings,January,2021-01-22,6,109
Kings,January,2021-01-23,6,20
Kings,January,2021-01-24,3,2
Kings,January,2021-01-25,63,96
Kings,January,2021-01-26,61,112
Kings,January,2021-01-27,106,253
Kings,January,2021-01-28,88,276
Kings,January,2021-01-29,19,97
Kings,January,2021-01-30,5,1564
Kings,January,2021-01-31,0,1
Kings,February,2021-02-01,150,91
Kings,February,2021-02-02,242,99
Kings,February,2021-02-03,240,239
Kings,February,2021-02-04,266,232
Kings,February,2021-02-05,162,259
Kings,February,2021-02-06,34,28
Kings,February,2021-02-07,3,3
Kings,February,2021-02-08,108,67
Kings,February,2021-02-09,146,115
Kings,February,2021-02-10,130,265
Kings,February,2021-02-11,189,367
Kings,February,2021-02-12,380,352
Kings,February,2021-02-13,27,218
Kings,February,2021-02-14,8,97
Kings,February,2021-02-15,114,140
Kings,February,2021-02-16,277,359
Kings,February,2021-02-17,144,304
Kings,February,2021-02-18,143,218
Kings,February,2021-02-19,92,137
Kings,February,2021-02-20,28,139
Kings,February,2021-02-21,1,2
Kings,February,2021-02-22,73,58
Kings,February,2021-02-23,118,327
Kings,February,2021-02-24,239,542
Kings,February,2021-02-25,240,633
Kings,February,2021-02-26,92,934
Kings,February,2021-02-27,959,605
Kings,February,2021-02-28,535,702
Kings,March,2021-03-01,74,231
Kings,March,2021-03-02,80,529
Kings,March,2021-03-03,242,546
Kings,March,2021-03-04,146,709
Kings,March,2021-03-05,231,993
Kings,March,2021-03-06,32,491
Kings,March,2021-03-07,10,458
Kings,March,2021-03-08,117,265
Kings,March,2021-03-09,113,599
Kings,March,2021-03-10,287,578
Kings,March,2021-03-11,468,781
Kings,March,2021-03-12,544,1008
Kings,March,2021-03-13,129,544
Kings,March,2021-03-14,478,205
Kings,March,2021-03-15,240,471
Kings,March,2021-03-16,454,764
Kings,March,2021-03-17,396,788
Kings,March,2021-03-18,495,756
Kings,March,2021-03-19,287,725
Kings,March,2021-03-20,180,464
Kings,March,2021-03-21,585,840
Kings,March,2021-03-22,187,261
Kings,March,2021-03-23,505,561
Kings,March,2021-03-24,624,511
Kings,March,2021-03-25,653,437
Kings,March,2021-03-26,1044,403
Kings,March,2021-03-27,510,148
Kings,March,2021-03-28,365,314
Kings,March,2021-03-29,220,266
Kings,March,2021-03-30,559,434
Kings,March,2021-03-31,521,425
Kings,April,2021-04-01,583,364
Kings,April,2021-04-02,750,396
Kings,April,2021-04-03,316,173
Kings,April,2021-04-04,119,40
Kings,April,2021-04-05,838,246
Kings,April,2021-04-06,991,281
Kings,April,2021-04-07,1061,347
Kings,April,2021-04-08,1267,390
Kings,April,2021-04-09,1030,236
Kings,April,2021-04-10,426,173
Kings,April,2021-04-11,159,196
Kings,April,2021-04-12,515,196
Kings,April,2021-04-13,643,286
Kings,April,2021-04-14,684,380
Kings,April,2021-04-15,620,439
Kings,April,2021-04-16,541,258
Kings,April,2021-04-17,278,193
Kings,April,2021-04-18,535,40
Kings,April,2021-04-19,335,287
Kings,April,2021-04-20,530,241
Kings,April,2021-04-21,458,240
Kings,April,2021-04-22,362,212
Kings,April,2021-04-23,361,345
Kings,April,2021-04-24,129,120
Kings,April,2021-04-25,37,168
Kings,April,2021-04-26,126,196
Kings,April,2021-04-27,250,191
Kings,April,2021-04-28,259,280
Kings,April,2021-04-29,170,143
Kings,April,2021-04-30,230,161
Kings,May,2021-05-01,158,75
Kings,May,2021-05-02,44,129
Kings,May,2021-05-03,358,125
Kings,May,2021-05-04,372,165
Kings,May,2021-05-05,420,146
Kings,May,2021-05-06,447,137
Kings,May,2021-05-07,223,150
Kings,May,2021-05-08,163,84
Kings,May,2021-05-09,151,40
Kings,May,2021-05-10,228,114
Kings,May,2021-05-11,272,119
Kings,May,2021-05-12,238,167
Kings,May,2021-05-13,251,174
Kings,May,2021-05-14,224,242
Kings,May,2021-05-15,161,197
Kings,May,2021-05-16,178,75
Kings,May,2021-05-17,193,213
Kings,May,2021-05-18,178,230
Kings,May,2021-05-19,357,230
Kings,May,2021-05-20,193,273
Kings,May,2021-05-21,266,260
Kings,May,2021-05-22,87,217
Kings,May,2021-05-23,127,107
Kings,May,2021-05-24,139,133
Kings,May,2021-05-25,176,243
Kings,May,2021-05-26,187,121
Kings,May,2021-05-27,151,187
Kings,May,2021-05-28,158,141
Kings,May,2021-05-29,88,86
Kings,May,2021-05-30,61,70
Kings,May,2021-05-31,27,14
Kings,June,2021-06-01,193,125
Kings,June,2021-06-02,191,84
Kings,June,2021-06-03,147,72
Kings,June,2021-06-04,279,157
Kings,June,2021-06-05,183,62
Kings,June,2021-06-06,78,82
Kings,June,2021-06-07,196,97
Kings,June,2021-06-08,237,77
Kings,June,2021-06-09,286,120
Kings,June,2021-06-10,267,81
Kings,June,2021-06-11,228,150
Kings,June,2021-06-12,184,71
Kings,June,2021-06-13,95,34
Kings,June,2021-06-14,151,100
Kings,June,2021-06-15,169,92
Kings,June,2021-06-16,164,96
Kings,June,2021-06-17,131,79
Kings,June,2021-06-18,148,113
Kings,June,2021-06-19,65,45
Kings,June,2021-06-20,56,28
Kings,June,2021-06-21,87,107
Kings,June,2021-06-22,121,82
Kings,June,2021-06-23,111,90
Kings,June,2021-06-24,90,58
Kings,June,2021-06-25,160,160
Kings,June,2021-06-26,71,52
Kings,June,2021-06-27,78,39
Kings,June,2021-06-28,113,90
Kings,June,2021-06-29,91,87
Kings,June,2021-06-30,109,93
Kings,July,2021-07-01,67,68
Kings,July,2021-07-02,93,98
Kings,July,2021-07-03,53,54
Kings,July,2021-07-04,1,3
Kings,July,2021-07-05,48,48
Kings,July,2021-07-06,139,84
Kings,July,2021-07-07,119,123
Kings,July,2021-07-08,120,86
Kings,July,2021-07-09,107,115
Kings,July,2021-07-10,45,57
Kings,July,2021-07-11,43,45
Kings,July,2021-07-12,128,88
Kings,July,2021-07-13,68,71
Kings,July,2021-07-14,82,91
Kings,July,2021-07-15,63,80
Kings,July,2021-07-16,120,78
Kings,July,2021-07-17,44,45
Kings,July,2021-07-18,43,49
Kings,July,2021-07-19,101,74
Kings,July,2021-07-20,89,129
Kings,July,2021-07-21,105,186
Kings,July,2021-07-22,124,174
Kings,July,2021-07-23,81,160
Kings,July,2021-07-24,46,62
Kings,July,2021-07-25,18,77
Kings,July,2021-07-26,47,142
Kings,July,2021-07-27,82,129
Kings,July,2021-07-28,110,194
Kings,July,2021-07-29,94,170
Kings,July,2021-07-30,78,211
Kings,July,2021-07-31,42,127
Kings,August,2021-08-01,46,107
Kings,August,2021-08-02,81,214
Kings,August,2021-08-03,84,216
Kings,August,2021-08-04,116,208
Kings,August,2021-08-05,103,212
Kings,August,2021-08-06,93,222
Kings,August,2021-08-07,60,130
Kings,August,2021-08-08,62,85
Kings,August,2021-08-09,116,239
Kings,August,2021-08-10,105,163
Kings,August,2021-08-11,162,236
Kings,August,2021-08-12,89,165
Kings,August,2021-08-13,112,235
Kings,August,2021-08-14,90,103
Kings,August,2021-08-15,75,117
Kings,August,2021-08-16,109,191
Kings,August,2021-08-17,98,167
Kings,August,2021-08-18,149,170
Kings,August,2021-08-19,162,200
Kings,August,2021-08-20,176,252
Kings,August,2021-08-21,85,99
Kings,August,2021-08-22,98,124
Kings,August,2021-08-23,188,232
Kings,August,2021-08-24,158,166
Kings,August,2021-08-25,248,286
Kings,August,2021-08-26,157,211
Kings,August,2021-08-27,231,254
Kings,August,2021-08-28,137,105
Kings,August,2021-08-29,82,128
Kings,August,2021-08-30,214,203
Kings,August,2021-08-31,159,194
Kings,September,2021-09-01,213,240
Kings,September,2021-09-02,135,140
Kings,September,2021-09-03,188,184
Kings,September,2021-09-04,109,94
Kings,September,2021-09-05,94,127
Kings,September,2021-09-06,55,43
Kings,September,2021-09-07,157,147
Kings,September,2021-09-08,196,187
Kings,September,2021-09-09,154,164
Kings,September,2021-09-10,216,189
Kings,September,2021-09-11,131,110
Kings,September,2021-09-12,86,85
Kings,September,2021-09-13,164,169
Kings,September,2021-09-14,183,119
Kings,September,2021-09-15,206,130
Kings,September,2021-09-16,93,53
Kings,September,2021-09-17,66,29
Lake,December,2020-12-02,0,1
Lake,December,2020-12-17,0,4
Lake,December,2020-12-18,0,51
Lake,December,2020-12-19,0,5
Lake,December,2020-12-20,0,6
Lake,December,2020-12-21,0,88
Lake,December,2020-12-22,1,64
Lake,December,2020-12-23,0,128
Lake,December,2020-12-24,0,2
Lake,December,2020-12-26,0,2
Lake,December,2020-12-27,0,2
Lake,December,2020-12-28,0,52
Lake,December,2020-12-29,0,54
Lake,December,2020-12-30,0,133
Lake,December,2020-12-31,0,65
Lake,January,2021-01-01,0,12
Lake,January,2021-01-02,0,1
Lake,January,2021-01-04,0,92
Lake,January,2021-01-05,2,119
Lake,January,2021-01-06,2,100
Lake,January,2021-01-07,9,99
Lake,January,2021-01-08,53,112
Lake,January,2021-01-09,4,59
Lake,January,2021-01-10,3,0
Lake,January,2021-01-11,78,113
Lake,January,2021-01-12,28,60
Lake,January,2021-01-13,66,113
Lake,January,2021-01-14,23,130
Lake,January,2021-01-15,29,190
Lake,January,2021-01-16,2,133
Lake,January,2021-01-17,6,6
Lake,January,2021-01-18,122,122
Lake,January,2021-01-19,50,266
Lake,January,2021-01-20,64,361
Lake,January,2021-01-21,35,403
Lake,January,2021-01-22,36,280
Lake,January,2021-01-23,1,121
Lake,January,2021-01-24,0,5
Lake,January,2021-01-25,83,170
Lake,January,2021-01-26,25,395
Lake,January,2021-01-27,26,340
Lake,January,2021-01-28,133,361
Lake,January,2021-01-29,85,571
Lake,January,2021-01-30,6,545
Lake,January,2021-01-31,2,10
Lake,February,2021-02-01,16,159
Lake,February,2021-02-02,168,394
Lake,February,2021-02-03,110,337
Lake,February,2021-02-04,51,73
Lake,February,2021-02-05,92,292
Lake,February,2021-02-06,12,261
Lake,February,2021-02-07,0,2
Lake,February,2021-02-08,120,154
Lake,February,2021-02-09,46,299
Lake,February,2021-02-10,82,271
Lake,February,2021-02-11,122,58
Lake,February,2021-02-12,86,284
Lake,February,2021-02-13,10,243
Lake,February,2021-02-14,9,8
Lake,February,2021-02-15,155,8
Lake,February,2021-02-16,245,174
Lake,February,2021-02-17,280,74
Lake,February,2021-02-18,351,117
Lake,February,2021-02-19,339,89
Lake,February,2021-02-20,38,249
Lake,February,2021-02-21,5,1
Lake,February,2021-02-22,97,41
Lake,February,2021-02-23,196,31
Lake,February,2021-02-24,557,466
Lake,February,2021-02-25,273,505
Lake,February,2021-02-26,697,358
Lake,February,2021-02-27,84,327
Lake,February,2021-02-28,5,10
Lake,March,2021-03-01,162,456
Lake,March,2021-03-02,487,289
Lake,March,2021-03-03,228,148
Lake,March,2021-03-04,17,567
Lake,March,2021-03-05,870,181
Lake,March,2021-03-06,13,21
Lake,March,2021-03-07,3,7
Lake,March,2021-03-08,39,300
Lake,March,2021-03-09,523,405
Lake,March,2021-03-10,68,131
Lake,March,2021-03-11,539,53
Lake,March,2021-03-12,490,363
Lake,March,2021-03-13,256,17
Lake,March,2021-03-14,6,6
Lake,March,2021-03-15,158,474
Lake,March,2021-03-16,739,375
Lake,March,2021-03-17,164,85
Lake,March,2021-03-18,392,353
Lake,March,2021-03-19,101,478
Lake,March,2021-03-20,215,32
Lake,March,2021-03-21,4,10
Lake,March,2021-03-22,87,249
Lake,March,2021-03-23,66,365
Lake,March,2021-03-24,94,328
Lake,March,2021-03-25,514,170
Lake,March,2021-03-26,37,31
Lake,March,2021-03-27,290,18
Lake,March,2021-03-28,9,5
Lake,March,2021-03-29,824,190
Lake,March,2021-03-30,100,368
Lake,March,2021-03-31,175,441
Lake,April,2021-04-01,276,181
Lake,April,2021-04-02,126,96
Lake,April,2021-04-03,20,12
Lake,April,2021-04-04,6,14
Lake,April,2021-04-05,243,404
Lake,April,2021-04-06,175,306
Lake,April,2021-04-07,173,359
Lake,April,2021-04-08,508,107
Lake,April,2021-04-09,228,56
Lake,April,2021-04-10,242,11
Lake,April,2021-04-11,13,7
Lake,April,2021-04-12,838,248
Lake,April,2021-04-13,128,53
Lake,April,2021-04-14,64,554
Lake,April,2021-04-15,316,328
Lake,April,2021-04-16,196,74
Lake,April,2021-04-17,12,29
Lake,April,2021-04-18,7,0
Lake,April,2021-04-19,50,250
Lake,April,2021-04-20,606,93
Lake,April,2021-04-21,338,197
Lake,April,2021-04-22,147,320
Lake,April,2021-04-23,48,73
Lake,April,2021-04-24,13,38
Lake,April,2021-04-25,12,25
Lake,April,2021-04-26,203,92
Lake,April,2021-04-27,165,85
Lake,April,2021-04-28,427,96
Lake,April,2021-04-29,102,114
Lake,April,2021-04-30,148,144
Lake,May,2021-05-01,18,34
Lake,May,2021-05-02,8,10
Lake,May,2021-05-03,354,67
Lake,May,2021-05-04,283,128
Lake,May,2021-05-05,548,82
Lake,May,2021-05-06,72,72
Lake,May,2021-05-07,59,103
Lake,May,2021-05-08,7,36
Lake,May,2021-05-09,7,10
Lake,May,2021-05-10,186,60
Lake,May,2021-05-11,79,120
Lake,May,2021-05-12,496,52
Lake,May,2021-05-13,244,74
Lake,May,2021-05-14,105,163
Lake,May,2021-05-15,17,29
Lake,May,2021-05-16,13,18
Lake,May,2021-05-17,234,84
Lake,May,2021-05-18,127,170
Lake,May,2021-05-19,224,90
Lake,May,2021-05-20,146,96
Lake,May,2021-05-21,163,114
Lake,May,2021-05-22,49,45
Lake,May,2021-05-23,29,30
Lake,May,2021-05-24,88,72
Lake,May,2021-05-25,131,74
Lake,May,2021-05-26,94,55
Lake,May,2021-05-27,117,62
Lake,May,2021-05-28,172,48
Lake,May,2021-05-29,23,14
Lake,May,2021-05-30,10,11
Lake,May,2021-05-31,10,54
Lake,June,2021-06-01,128,68
Lake,June,2021-06-02,78,54
Lake,June,2021-06-03,105,80
Lake,June,2021-06-04,135,47
Lake,June,2021-06-05,40,55
Lake,June,2021-06-06,45,24
Lake,June,2021-06-07,57,32
Lake,June,2021-06-08,112,67
Lake,June,2021-06-09,133,39
Lake,June,2021-06-10,78,49
Lake,June,2021-06-11,160,50
Lake,June,2021-06-12,33,34
Lake,June,2021-06-13,17,12
Lake,June,2021-06-14,129,51
Lake,June,2021-06-15,166,80
Lake,June,2021-06-16,112,53
Lake,June,2021-06-17,101,80
Lake,June,2021-06-18,85,59
Lake,June,2021-06-19,33,35
Lake,June,2021-06-20,11,10
Lake,June,2021-06-21,38,29
Lake,June,2021-06-22,71,63
Lake,June,2021-06-23,67,83
Lake,June,2021-06-24,93,50
Lake,June,2021-06-25,64,67
Lake,June,2021-06-26,43,6
Lake,June,2021-06-27,19,23
Lake,June,2021-06-28,38,28
Lake,June,2021-06-29,57,67
Lake,June,2021-06-30,61,65
Lake,July,2021-07-01,74,40
Lake,July,2021-07-02,55,56
Lake,July,2021-07-03,37,34
Lake,July,2021-07-04,5,9
Lake,July,2021-07-05,15,38
Lake,July,2021-07-06,96,64
Lake,July,2021-07-07,38,61
Lake,July,2021-07-08,50,40
Lake,July,2021-07-09,91,68
Lake,July,2021-07-10,17,25
Lake,July,2021-07-11,10,6
Lake,July,2021-07-12,47,43
Lake,July,2021-07-13,72,52
Lake,July,2021-07-14,86,54
Lake,July,2021-07-15,57,50
Lake,July,2021-07-16,73,79
Lake,July,2021-07-17,35,39
Lake,July,2021-07-18,11,9
Lake,July,2021-07-19,45,41
Lake,July,2021-07-20,58,57
Lake,July,2021-07-21,68,113
Lake,July,2021-07-22,55,93
Lake,July,2021-07-23,77,103
Lake,July,2021-07-24,25,65
Lake,July,2021-07-25,11,29
Lake,July,2021-07-26,55,53
Lake,July,2021-07-27,79,110
Lake,July,2021-07-28,52,108
Lake,July,2021-07-29,54,111
